update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
11326,0.447430,0.532582,-23.617264,0.100423,47.262543,1.307479
11327,0.452087,0.525331,nan,0.100423,nan,1.340781
11328,0.464246,0.602068,-23.510902,0.100411,45.779823,1.344394
11329,0.503698,0.743121,nan,0.100411,nan,1.418612
11330,0.477637,0.801288,-23.028929,0.100399,48.316780,1.315800
11331,0.706728,0.810890,nan,0.100399,nan,1.788982
11332,0.422374,0.526373,-23.416229,0.100387,48.837975,1.174359
11333,0.477088,0.411163,nan,0.100387,nan,1.313728
11334,0.374613,0.431982,-23.746141,0.100375,48.456509,1.052136
11335,0.364220,0.461990,nan,0.100375,nan,1.070161
11336,0.395854,0.576501,-23.985001,0.100363,47.943306,1.180436
11337,0.476871,0.518206,nan,0.100363,nan,1.416162
11338,0.573315,0.665358,-23.786152,0.100351,46.183735,1.589923
11339,0.448574,0.546715,nan,0.100351,nan,1.320470
11340,0.413893,0.482066,-23.206812,0.100339,46.762470,1.244074
11341,0.567051,0.794074,nan,0.100339,nan,1.517301
11342,0.493533,0.666654,-23.406391,0.100327,46.035034,1.355434
11343,0.514008,0.615105,nan,0.100327,nan,1.436501
11344,0.490244,0.567787,-24.152403,0.100316,47.783043,1.362806
11345,0.435493,0.503106,nan,0.100316,nan,1.274968
11346,0.409084,0.591161,-20.579536,0.100304,48.968208,1.207234
11347,0.341022,1.619612,nan,0.100304,nan,1.097115
11348,0.433439,1.177480,-22.055511,0.100292,45.747345,1.274316
11349,0.500010,0.758272,nan,0.100292,nan,1.415116
11350,0.515288,0.649094,-24.001255,0.100280,47.455261,1.451443
11351,0.480433,0.787431,nan,0.100280,nan,1.373325
11352,0.484342,0.655340,-24.085875,0.100268,50.976448,1.378545
11353,0.623759,1.060257,nan,0.100268,nan,1.617646
11354,0.420471,0.584013,-23.555750,0.100256,48.488968,1.186418
11355,0.478405,0.703936,nan,0.100256,nan,1.319487
11356,0.389398,0.540219,-23.008347,0.100244,46.543716,1.119087
