costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,gsector,sector
A,USD,STD,INDL,C,CSX,12/31/24,002574,CSX CORP,126408103,20,Industrials
A,USD,STD,INDL,C,CSX,12/31/25,002574,CSX CORP,126408103,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/04,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/05,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/06,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/07,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/08,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/09,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/10,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/11,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/12,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/13,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/14,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/15,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/16,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/17,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/18,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/19,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/20,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/21,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/22,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/23,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/24,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CTAS,5/31/25,003062,CINTAS CORP,172908105,20,Industrials
A,USD,STD,INDL,C,CMCSA,12/31/04,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/05,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/06,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/07,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/08,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/09,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/10,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/11,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/12,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/13,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/14,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/15,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/16,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/17,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/18,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/19,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/20,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/21,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/22,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/23,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/24,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,CMCSA,12/31/25,003226,COMCAST CORP,20030N101,50,Communication Services
A,USD,STD,INDL,C,ERIC,12/31/04,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/05,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/06,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/07,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/08,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/09,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/10,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/11,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/12,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/13,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/14,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/15,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/16,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/17,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/18,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/19,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/20,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/21,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/22,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/23,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/24,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,ERIC,12/31/25,004439,TELEFONAKTIEBOLAGET LM ERICS,294821608,45,Information Technology
A,USD,STD,INDL,C,EXPD,12/31/04,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/05,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/06,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/07,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/08,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/09,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/10,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/11,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/12,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/13,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/14,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/15,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/16,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/17,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/18,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/19,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/20,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/21,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/22,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/23,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/24,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
A,USD,STD,INDL,C,EXPD,12/31/25,004494,EXPEDITORS INTL WASH INC,302130109,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/04,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/05,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/06,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/07,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/08,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/09,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/10,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/11,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/12,004864,FOSTER WHEELER AG,H27178104,20,Industrials
I,USD,STD,INDL,C,FWLT,12/31/13,004864,FOSTER WHEELER AG,H27178104,20,Industrials
A,USD,STD,INDL,C,GNTX,12/31/04,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/05,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/06,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/07,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/08,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/09,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/10,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/11,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/12,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/13,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/14,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/15,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/16,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/17,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/18,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/19,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/20,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/21,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/22,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/23,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,GNTX,12/31/24,005116,GENTEX CORP,371901109,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/04,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/05,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/06,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/07,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/08,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/09,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/10,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/11,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/12,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/13,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/14,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/15,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/16,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/17,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/18,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/19,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/20,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/21,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/22,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/23,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/24,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,HAS,12/31/25,005518,HASBRO INC,418056107,25,Consumer Discretionary
A,USD,STD,INDL,C,KHC,4/30/04,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/05,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/06,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/07,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/08,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/09,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/10,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/11,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/12,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,4/30/13,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/13,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/14,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/15,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/16,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/17,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/18,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/19,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/20,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/21,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/22,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/23,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/24,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,KHC,12/31/25,005568,KRAFT HEINZ CO,500754106,30,Consumer Staples
A,USD,STD,INDL,C,JBHT,12/31/04,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/05,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/06,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/07,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/08,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/09,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/10,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/11,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/12,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/13,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/14,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/15,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/16,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/17,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/18,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/19,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/20,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/21,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/22,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/23,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/24,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
A,USD,STD,INDL,C,JBHT,12/31/25,005783,HUNT (JB) TRANSPRT SVCS INC,445658107,20,Industrials
I,USD,STD,INDL,C,IDTI,3/31/04,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/05,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/06,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/07,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/08,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/09,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/10,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/11,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/12,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/13,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/14,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/15,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/16,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/17,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
I,USD,STD,INDL,C,IDTI,3/31/18,006003,INTEGRATED DEVICE TECH INC,458118106,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/04,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/05,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/06,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/07,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/08,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/09,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/10,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/11,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/12,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/13,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/14,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/15,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/16,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/17,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/18,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/19,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/20,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/21,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/22,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/23,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/24,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,INTC,12/31/25,006008,INTEL CORP,458140100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/04,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/05,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/06,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/07,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/08,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/09,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/10,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/11,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/12,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/13,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/14,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/15,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/16,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/17,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/18,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/19,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/20,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/21,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/22,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/23,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/24,006304,KLA CORP,482480100,45,Information Technology
A,USD,STD,INDL,C,KLAC,6/30/25,006304,KLA CORP,482480100,45,Information Technology
I,USD,STD,INDL,C,SHLDQ,1/31/04,006307,SEARS HOLDINGS CORP,812350106,25,Consumer Discretionary
I,USD,STD,INDL,C,SHLDQ,1/31/05,006307,SEARS HOLDINGS CORP,812350106,25,Consumer Discretionary
I,USD,STD,INDL,C,SHLDQ,1/31/06,006307,SEARS HOLDINGS CORP,812350106,25,Consumer Discretionary
I,USD,STD,INDL,C,SHLDQ,1/31/07,006307,SEARS HOLDINGS CORP,812350106,25,Consumer Discretionary
I,USD,STD,INDL,C,SHLDQ,1/31/08,006307,SEARS HOLDINGS CORP,812350106,25,Consumer Discretionary
I,USD,STD,INDL,C,SHLDQ,1/31/09,006307,SEARS HOLDINGS CORP,812350106,25,Consumer Discretionary
