update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
13137,0.743783,0.675289,nan,0.089378,nan,1.937661
13138,0.996267,0.930213,-21.385540,0.089368,50.876949,2.437535
13139,0.461074,0.441616,nan,0.089368,nan,1.324877
13140,0.845831,0.750311,-21.070370,0.089357,53.250778,2.097765
13141,0.778283,0.783986,nan,0.089357,nan,1.965966
13142,0.732055,0.672158,-21.254520,0.089347,52.842552,1.916458
13143,0.611793,0.543026,nan,0.089347,nan,1.658152
13144,0.586553,0.568920,-20.692883,0.089336,52.038609,1.590831
13145,0.667410,0.629628,nan,0.089336,nan,1.760268
13146,0.847083,0.794466,-21.102982,0.089326,51.669704,2.129609
13147,0.765089,0.734910,nan,0.089326,nan,1.962924
13148,0.682426,0.636661,-20.453222,0.089315,51.146194,1.773097
